mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title
2.87,"0 km S of Indios, Puerto Rico",1634995891810,1635030169399,,https://earthquake.usgs.gov/earthquakes/eventpage/pr2021296003,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2021296003&format=geojson,1.0,2.0,,,reviewed,0,127,pr,2021296003,",pr2021296003,",",pr,",",dyfi,origin,phase-data,",24.0,0.219,0.15,157.0,md,earthquake,"M 2.9 - 0 km S of Indios, Puerto Rico"
2.4,"16 km NNE of Koosharem, Utah",1634995879310,1635170549850,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60464392,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60464392&format=geojson,,,,,reviewed,0,89,uu,60464392,",uu60464392,",",uu,",",origin,phase-data,",25.0,0.2511,0.26,63.0,ml,earthquake,"M 2.4 - 16 km NNE of Koosharem, Utah"
2.33,"8km S of Brawley, CA",1634995353680,1635124292502,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39840703,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39840703&format=geojson,1.0,3.4,,,reviewed,0,84,ci,39840703,",ci39840703,",",ci,",",dyfi,focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",43.0,0.03275,0.27,35.0,ml,earthquake,"M 2.3 - 8km S of Brawley, CA"
0.6,"4 km SE of Sierraville, California",1634995212779,1635181897444,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00826586,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00826586&format=geojson,,,,,reviewed,0,6,nn,00826586,",nn00826586,",",nn,",",origin,phase-data,",6.0,0.137,0.1357,174.91,ml,earthquake,"M 0.6 - 4 km SE of Sierraville, California"
2.2,"58 km S of Whites City, New Mexico",1634994762333,1635517139525,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2021utzm,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2021utzm&format=geojson,,,,,reviewed,0,74,tx,2021utzm,",tx2021utzm,",",tx,",",origin,phase-data,",20.0,0.07943153284,0.3,64.0,ml,earthquake,"M 2.2 - 58 km S of Whites City, New Mexico"
1.9,"33 km SE of Mina, Nevada",1634994050912,1635197142914,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00826459,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00826459&format=geojson,,,,,reviewed,0,56,nn,00826459,",nn00826459,",",nn,",",origin,phase-data,",14.0,0.021,0.0786,64.64,ml,earthquake,"M 1.9 - 33 km SE of Mina, Nevada"
1.62,"23 km N of Keller, Washington",1634993825500,1635186757610,,https://earthquake.usgs.gov/earthquakes/eventpage/uw61791966,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw61791966&format=geojson,,,,,reviewed,0,40,uw,61791966,",uw61791966,",",uw,",",origin,phase-data,",12.0,0.4316,0.15,228.0,ml,earthquake,"M 1.6 - 23 km N of Keller, Washington"
2.31999993,"3 km S of P?hala, Hawaii",1634992918510,1634993102100,,https://earthquake.usgs.gov/earthquakes/eventpage/hv72766897,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72766897&format=geojson,,,,,automatic,0,83,hv,72766897,",hv72766897,",",hv,",",origin,phase-data,",47.0,,0.119999997,86.0,md,earthquake,"M 2.3 - 3 km S of P?hala, Hawaii"
1.61,"14 km SSE of Sunnyside, Utah",1634992553930,1635177866920,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60464387,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60464387&format=geojson,,,,,reviewed,0,40,uu,60464387,",uu60464387,",",uu,",",origin,phase-data,",7.0,0.009404,0.06,192.0,md,earthquake,"M 1.6 - 14 km SSE of Sunnyside, Utah"
1.72000003,"7 km E of P?hala, Hawaii",1634992363120,1634992562140,,https://earthquake.usgs.gov/earthquakes/eventpage/hv72766877,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72766877&format=geojson,,,,,automatic,0,46,hv,72766877,",hv72766877,",",hv,",",origin,phase-data,",44.0,,0.109999999,147.0,md,earthquake,"M 1.7 - 7 km E of P?hala, Hawaii"
2.21,"5km WNW of Toms Place, CA",1634992217640,1635019932620,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73643485,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73643485&format=geojson,,,,,reviewed,0,75,nc,73643485,",nc73643485,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",22.0,0.02304,0.04,167.0,md,earthquake,"M 2.2 - 5km WNW of Toms Place, CA"
1.55,"27 km NNE of Beryl Junction, Utah",1634992132290,1635177740280,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60464382,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60464382&format=geojson,,,,,reviewed,0,37,uu,60464382,",uu60464382,",",uu,",",origin,phase-data,",10.0,0.1687,0.2,82.0,md,earthquake,"M 1.6 - 27 km NNE of Beryl Junction, Utah"
2.7,"114 km NNE of Arctic Village, Alaska",1634991793219,1634993046040,,https://earthquake.usgs.gov/earthquakes/eventpage/ak021dlqcvwv,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak021dlqcvwv&format=geojson,,,,,automatic,0,112,ak,021dlqcvwv,",us6000fx0b,ak021dlqcvwv,",",us,ak,",",origin,phase-data,",,,0.83,,ml,earthquake,"M 2.7 - 114 km NNE of Arctic Village, Alaska"
2.1,"64 km SE of Denali National Park, Alaska",1634991123459,1634991453510,,https://earthquake.usgs.gov/earthquakes/eventpage/ak021dlqai90,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak021dlqai90&format=geojson,,,,,automatic,0,68,ak,021dlqai90,",ak021dlqai90,",",ak,",",origin,",,,0.46,,ml,earthquake,"M 2.1 - 64 km SE of Denali National Park, Alaska"
2.64,"4 km W of Hormigueros, Puerto Rico",1634991045940,1634997354342,,https://earthquake.usgs.gov/earthquakes/eventpage/pr2021296002,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2021296002&format=geojson,0.0,1.0,,,reviewed,0,107,pr,2021296002,",pr2021296002,",",pr,",",dyfi,origin,phase-data,",11.0,0.0815,0.06,154.0,md,earthquake,"M 2.6 - 4 km W of Hormigueros, Puerto Rico"
0.6,"31 km SSE of Mina, Nevada",1634990614754,1634990869840,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00826455,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00826455&format=geojson,,,,,automatic,0,6,nn,00826455,",nn00826455,",",nn,",",origin,phase-data,",9.0,0.034,0.0668,121.44,ml,earthquake,"M 0.6 - 31 km SSE of Mina, Nevada"
1.7,"6 km E of Funny River, Alaska",1634990606160,1634990862238,,https://earthquake.usgs.gov/earthquakes/eventpage/ak021dlq8mle,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak021dlq8mle&format=geojson,,,,,automatic,0,44,ak,021dlq8mle,",ak021dlq8mle,",",ak,",",origin,",,,0.42,,ml,earthquake,"M 1.7 - 6 km E of Funny River, Alaska"
1.8,"32 km SE of Mina, Nevada",1634990548949,1635448982767,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00826451,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00826451&format=geojson,,,,,reviewed,0,50,nn,00826451,",nn00826451,",",nn,",",origin,phase-data,",16.0,0.005,0.1023,69.07,ml,earthquake,"M 1.8 - 32 km SE of Mina, Nevada"
0.49,"6km W of Cobb, CA",1634990108990,1635881013436,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73643475,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73643475&format=geojson,,,,,reviewed,0,4,nc,73643475,",nc73643475,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",20.0,0.0094,0.03,79.0,md,earthquake,"M 0.5 - 6km W of Cobb, CA"
2.13,"15 km S of Fern Forest, Hawaii",1634989609430,1635222527410,,https://earthquake.usgs.gov/earthquakes/eventpage/hv72766827,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72766827&format=geojson,,,,,reviewed,0,70,hv,72766827,",hv72766827,",",hv,",",origin,phase-data,",42.0,,0.14,189.0,ml,earthquake,"M 2.1 - 15 km S of Fern Forest, Hawaii"
0.84,"7km NW of The Geysers, CA",1634989417350,1634996051985,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73643470,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73643470&format=geojson,,,,,automatic,0,11,nc,73643470,",nc73643470,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",15.0,0.004801,0.02,49.0,md,earthquake,"M 0.8 - 7km NW of The Geysers, CA"
2.2,"51 km S of Whites City, New Mexico",1634989243511,1635518877399,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2021utwn,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2021utwn&format=geojson,,,,,reviewed,0,74,tx,2021utwn,",tx2021utwn,",",tx,",",origin,phase-data,",21.0,0.06249365412,0.2,57.0,ml,earthquake,"M 2.2 - 51 km S of Whites City, New Mexico"
0.9,"3 km NNE of Walker, California",1634989149865,1634989331323,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00826449,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00826449&format=geojson,,,,,automatic,0,12,nn,00826449,",nn00826449,",",nn,",",origin,phase-data,",9.0,0.047,0.0456,73.8,ml,earthquake,"M 0.9 - 3 km NNE of Walker, California"
2.3,"32 km SE of Denali National Park, Alaska",1634988550503,1634988798331,,https://earthquake.usgs.gov/earthquakes/eventpage/ak021dlpsqeq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak021dlpsqeq&format=geojson,,,,,automatic,0,81,ak,021dlpsqeq,",ak021dlpsqeq,",",ak,",",origin,",,,0.8,,ml,earthquake,"M 2.3 - 32 km SE of Denali National Park, Alaska"
1.6,"33 km SSE of Denali National Park, Alaska",1634988515536,1634988798199,,https://earthquake.usgs.gov/earthquakes/eventpage/ak021dlpskmd,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak021dlpskmd&format=geojson,,,,,automatic,0,39,ak,021dlpskmd,",ak021dlpskmd,",",ak,",",origin,",,,0.65,,ml,earthquake,"M 1.6 - 33 km SSE of Denali National Park, Alaska"
2.85,"50km SW of Rosarito, B.C., MX",1634988437810,1635099620550,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39840663,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39840663&format=geojson,,,,,reviewed,0,125,ci,39840663,",ci39840663,us6000fx00,",",ci,us,",",nearby-cities,origin,phase-data,scitech-link,",18.0,0.5659,0.26,268.0,ml,earthquake,"M 2.9 - 50km SW of Rosarito, B.C., MX"
0.61,"12km SW of Toms Place, CA",1634987273260,1635013752811,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73643465,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73643465&format=geojson,,,,,reviewed,0,6,nc,73643465,",nc73643465,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",6.0,0.1043,0.03,267.0,md,earthquake,"M 0.6 - 12km SW of Toms Place, CA"
2.6,"62 km WNW of Beluga, Alaska",1634987070160,1635014633586,,https://earthquake.usgs.gov/earthquakes/eventpage/ak021dlpnf0p,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak021dlpnf0p&format=geojson,1.0,2.0,,,automatic,0,104,ak,021dlpnf0p,",ak021dlpnf0p,",",ak,",",dyfi,origin,",,,0.85,,ml,earthquake,"M 2.6 - 62 km WNW of Beluga, Alaska"
0.84,"4km NW of Walker, CA",1634985493070,1635318014653,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73643455,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73643455&format=geojson,,,,,reviewed,0,11,nc,73643455,",nc73643455,nn00826448,",",nc,nn,",",nearby-cities,origin,phase-data,scitech-link,",11.0,0.03474,0.08,71.0,md,earthquake,"M 0.8 - 4km NW of Walker, CA"
1.86000001,"0 km ESE of P?hala, Hawaii",1634985329340,1634985526950,,https://earthquake.usgs.gov/earthquakes/eventpage/hv72766797,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72766797&format=geojson,,,,,automatic,0,53,hv,72766797,",hv72766797,",",hv,",",origin,phase-data,",38.0,,0.119999997,100.0,md,earthquake,"M 1.9 - 0 km ESE of P?hala, Hawaii"
4.5,Banda Sea,1634985163231,1634987430040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000fwzy,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000fwzy&format=geojson,,,,,reviewed,0,312,us,6000fwzy,",us6000fwzy,",",us,",",origin,phase-data,",,1.714,0.62,49.0,mb,earthquake,M 4.5 - Banda Sea
0.09,"4km WSW of Cobb, CA",1634984506040,1635880472174,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73643450,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73643450&format=geojson,,,,,reviewed,0,0,nc,73643450,",nc73643450,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",19.0,0.01378,0.05,116.0,md,earthquake,"M 0.1 - 4km WSW of Cobb, CA"
0.97,"3km SW of Walker, CA",1634984477640,1635317796909,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73643445,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73643445&format=geojson,,,,,reviewed,0,14,nc,73643445,",nc73643445,nn00826446,",",nc,nn,",",nearby-cities,origin,phase-data,scitech-link,",13.0,0.01304,0.07,68.0,md,earthquake,"M 1.0 - 3km SW of Walker, CA"
0.82,"3 km WSW of Packwood, Washington",1634982762130,1635186298770,,https://earthquake.usgs.gov/earthquakes/eventpage/uw61791961,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw61791961&format=geojson,,,,,reviewed,0,10,uw,61791961,",uw61791961,",",uw,",",origin,phase-data,",16.0,0.1703,0.16,87.0,ml,earthquake,"M 0.8 - 3 km WSW of Packwood, Washington"
1.3,"12 km SSE of Stonewall Gap, Colorado",1634982534456,1635574920040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000fq0t,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000fq0t&format=geojson,,,,,reviewed,0,26,us,7000fq0t,",us7000fq0t,",",us,",",origin,phase-data,",,0.176,0.44,86.0,ml,earthquake,"M 1.3 - 12 km SSE of Stonewall Gap, Colorado"
0.85,"8km NW of The Geysers, CA",1634982035640,1634984237841,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73643440,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73643440&format=geojson,,,,,automatic,0,11,nc,73643440,",nc73643440,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",11.0,0.01203,0.03,100.0,md,earthquake,"M 0.9 - 8km NW of The Geysers, CA"
1.97000003,"3 km ENE of P?hala, Hawaii",1634981673700,1634981874200,,https://earthquake.usgs.gov/earthquakes/eventpage/hv72766762,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72766762&format=geojson,,,,,automatic,0,60,hv,72766762,",hv72766762,",",hv,",",origin,phase-data,",45.0,,0.109999999,124.0,md,earthquake,"M 2.0 - 3 km ENE of P?hala, Hawaii"
0.74,"10km N of Anza, CA",1634980836570,1635086772910,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39840655,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39840655&format=geojson,,,,,reviewed,0,8,ci,39840655,",ci39840655,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",25.0,0.07156,0.13,58.0,ml,earthquake,"M 0.7 - 10km N of Anza, CA"
0.85,"8km NW of The Geysers, CA",1634980552430,1634983515774,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73643435,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73643435&format=geojson,,,,,automatic,0,11,nc,73643435,",nc73643435,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",15.0,0.01093,0.02,55.0,md,earthquake,"M 0.9 - 8km NW of The Geysers, CA"
2.8,"117 km NNE of Arctic Village, Alaska",1634980459150,1634985311552,,https://earthquake.usgs.gov/earthquakes/eventpage/ak021dloio3f,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak021dloio3f&format=geojson,,,,,automatic,0,121,ak,021dloio3f,",us6000fwzs,ak021dloio3f,",",us,ak,",",origin,phase-data,",,,0.79,,ml,earthquake,"M 2.8 - 117 km NNE of Arctic Village, Alaska"
3.2,"145 km W of Gold Beach, Oregon",1634980258328,1635303493791,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000fwzr,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000fwzr&format=geojson,6.0,3.1,,,reviewed,0,159,us,6000fwzr,",us6000fwzr,",",us,",",dyfi,origin,phase-data,",,1.665,0.59,253.0,ml,earthquake,"M 3.2 - 145 km W of Gold Beach, Oregon"
1.97,"27 km NNE of Beryl Junction, Utah",1634979403610,1635176722180,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60464372,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60464372&format=geojson,,,,,reviewed,0,60,uu,60464372,",uu60464372,",",uu,",",origin,phase-data,",13.0,0.1652,0.14,66.0,ml,earthquake,"M 2.0 - 27 km NNE of Beryl Junction, Utah"
1.11,"7km W of Cobb, CA",1634979138490,1634991074162,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73643430,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73643430&format=geojson,,,,,automatic,0,19,nc,73643430,",nc73643430,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",16.0,0.01242,0.02,62.0,md,earthquake,"M 1.1 - 7km W of Cobb, CA"
1.8,"38 km SSE of Goldfield, Nevada",1634978638743,1635195659223,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00826443,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00826443&format=geojson,,,,,reviewed,0,50,nn,00826443,",nn00826443,",",nn,",",origin,phase-data,",14.0,0.126,0.2887,117.65,ml,earthquake,"M 1.8 - 38 km SSE of Goldfield, Nevada"
2.0,"26 km WNW of Happy Valley, Alaska",1634978464200,1634978759627,,https://earthquake.usgs.gov/earthquakes/eventpage/ak021dlo2zoz,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak021dlo2zoz&format=geojson,,,,,automatic,0,62,ak,021dlo2zoz,",ak021dlo2zoz,",",ak,",",origin,",,,1.22,,ml,earthquake,"M 2.0 - 26 km WNW of Happy Valley, Alaska"
1.27,"14km N of Angwin, CA",1634978227520,1635893833104,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73643420,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73643420&format=geojson,,,,,reviewed,0,25,nc,73643420,",nc73643420,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",37.0,0.06994,0.15,139.0,md,earthquake,"M 1.3 - 14km N of Angwin, CA"
2.25,"11 km E of P?hala, Hawaii",1634977989990,1634978320730,,https://earthquake.usgs.gov/earthquakes/eventpage/hv72766727,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72766727&format=geojson,,,,,automatic,0,78,hv,72766727,",hv72766727,",",hv,",",origin,phase-data,",51.0,,0.109999999,157.0,ml,earthquake,"M 2.3 - 11 km E of P?hala, Hawaii"
0.85,"7km WNW of Cobb, CA",1634977978850,1634980571919,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73643415,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73643415&format=geojson,,,,,automatic,0,11,nc,73643415,",nc73643415,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",7.0,0.0078,0.01,102.0,md,earthquake,"M 0.9 - 7km WNW of Cobb, CA"
0.85,"8km NW of The Geysers, CA",1634977903870,1634979852432,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73643410,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73643410&format=geojson,,,,,automatic,0,11,nc,73643410,",nc73643410,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",8.0,0.01051,0.01,86.0,md,earthquake,"M 0.9 - 8km NW of The Geysers, CA"
2.32,"11 km E of P?hala, Hawaii",1634977549930,1636009918040,,https://earthquake.usgs.gov/earthquakes/eventpage/hv72766722,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72766722&format=geojson,,,,,automatic,0,83,hv,72766722,",us6000fwze,hv72766722,",",us,hv,",",origin,phase-data,",53.0,,0.119999997,156.0,ml,earthquake,"M 2.3 - 11 km E of P?hala, Hawaii"
4.8,"79 km W of San Antonio de los Cobres, Argentina",1634977303427,1636009819040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000fwzd,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000fwzd&format=geojson,,,,,reviewed,0,354,us,6000fwzd,",us6000fwzd,",",us,",",origin,phase-data,",,1.561,0.71,34.0,mwr,earthquake,"M 4.8 - 79 km W of San Antonio de los Cobres, Argentina"
0.6,"4km E of Walker, CA",1634977218170,1635317677679,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73643405,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73643405&format=geojson,,,,,reviewed,0,6,nc,73643405,",nc73643405,nn00826442,",",nc,nn,",",nearby-cities,origin,phase-data,scitech-link,",8.0,0.009063,0.04,97.0,md,earthquake,"M 0.6 - 4km E of Walker, CA"
1.3,"30 km SE of Mina, Nevada",1634976620692,1635457772934,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00826440,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00826440&format=geojson,,,,,reviewed,0,26,nn,00826440,",nn00826440,",",nn,",",origin,phase-data,",19.0,0.018,0.1617,75.72,ml,earthquake,"M 1.3 - 30 km SE of Mina, Nevada"
1.11,"14km N of Searles Valley, CA",1634976304810,1635099170712,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39840647,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39840647&format=geojson,,,,,reviewed,0,19,ci,39840647,",ci39840647,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",22.0,0.1021,0.11,112.0,ml,earthquake,"M 1.1 - 14km N of Searles Valley, CA"
5.0,South Sandwich Islands region,1634976042195,1636008526040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000fwyz,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000fwyz&format=geojson,,,,,reviewed,0,385,us,6000fwyz,",us6000fwyz,",",us,",",origin,phase-data,",,16.403,0.72,69.0,mb,earthquake,M 5.0 - South Sandwich Islands region
2.7,"57 km S of Whites City, New Mexico",1634976021930,1636008387040,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2021utpf,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2021utpf&format=geojson,,,,,reviewed,0,112,tx,2021utpf,",us6000fwyy,tx2021utpf,",",us,tx,",",origin,phase-data,",28.0,0.06107359168,0.3,64.0,ml,earthquake,"M 2.7 - 57 km S of Whites City, New Mexico"
1.22,"15km SSW of Searles Valley, CA",1634975270880,1635086785309,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39840639,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39840639&format=geojson,,,,,reviewed,0,23,ci,39840639,",ci39840639,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",13.0,0.05766,0.13,146.0,ml,earthquake,"M 1.2 - 15km SSW of Searles Valley, CA"
